Solution File
Fitness Calculation = 37

124, 6, 0
95, 0, 1
85, 14, 0
43, 8, 1
136, 16, 0
65, 17, 0
29, 9, 0
95, 4, 2
18, 13, 0
75, 6, 2
125, 15, 3
79, 17, 3
6, 12, 1
14, 13, 2
151, 2, 2
2, 7, 1
39, 16, 3
141, 3, 1
85, 7, 3
13, 18, 3
27, 10, 1
58, 4, 2
153, 18, 3
6, 3, 2
58, 7, 2
81, 10, 3
88, 1, 2
116, 3, 1
54, 16, 2
63, 15, 0
127, 10, 1
10, 15, 3
143, 13, 1
35, 10, 0
10, 16, 3
48, 15, 1
23, 13, 3
71, 11, 2
21, 9, 2
89, 7, 2
40, 13, 2
134, 12, 2
59, 2, 2
3, 13, 3
60, 12, 3
58, 17, 2
31, 17, 1
153, 5, 3
128, 11, 1
90, 6, 1
