Solution File
Fitness Calculation = 44

257, 9, 0
319, 9, 1
290, 12, 2
17, 9, 3
103, 7, 2
195, 14, 0
27, 2, 0
193, 2, 0
88, 4, 3
325, 2, 0
183, 12, 3
192, 18, 1
332, 3, 3
215, 8, 2
332, 11, 3
333, 15, 3
50, 13, 3
162, 6, 0
130, 10, 3
34, 13, 0
275, 14, 1
145, 1, 0
42, 15, 3
74, 4, 3
112, 1, 0
88, 6, 0
150, 3, 0
29, 16, 3
258, 6, 1
301, 17, 2
318, 15, 3
252, 12, 1
139, 14, 2
206, 6, 0
185, 12, 0
80, 3, 2
227, 12, 1
95, 7, 0
198, 0, 3
295, 3, 2
143, 13, 3
180, 10, 2
7, 17, 3
271, 4, 3
30, 5, 1
115, 14, 1
64, 0, 1
268, 17, 1
209, 5, 2
302, 19, 2
295, 12, 0
31, 17, 1
51, 8, 1
61, 4, 1
206, 17, 0
152, 4, 3
115, 2, 1
178, 16, 3
75, 11, 3
91, 18, 2
326, 15, 0
316, 10, 0
309, 11, 3
46, 8, 1
147, 3, 1
249, 9, 3
140, 9, 1
180, 4, 1
57, 16, 1
337, 14, 2
222, 16, 1
123, 5, 3
121, 16, 1
287, 9, 1
174, 16, 3
184, 1, 3
197, 12, 0
176, 4, 1
249, 0, 1
317, 3, 0
222, 8, 1
193, 13, 3
229, 14, 3
231, 12, 3
123, 12, 1
235, 3, 3
49, 1, 2
302, 10, 1
315, 9, 3
250, 4, 0
40, 7, 2
88, 14, 1
148, 13, 3
224, 11, 1
203, 10, 1
298, 16, 1
288, 1, 3
117, 4, 2
104, 9, 2
204, 6, 0
